step,train/loss,train/acc_e,train/acc_l,train/lr,train/epoch
100,1.611,0,0.316656,6e-05,1
200,1.46018,0,0.344396,0.00012,2
step,train/loss,train/acc_e,train/acc_l,train/lr,train/epoch,val/loss,val/loss_e,val/loss_l,val/acc_e,val/acc_l
7600,,,,,,0.747819,0,0.747819,0,0.682276
7700,0.714358,0,0.696326,0.000170305,48,,,,,
7800,0.717788,0,0.693935,0.000167383,49,,,,,
7800,,,,,,0.74787,0,0.74787,0,0.682997
7900,0.718193,0,0.693718,0.000164458,50,,,,,
8000,0.710983,0,0.697749,0.000161529,50,,,,,
8000,,,,,,0.749843,0,0.749843,0,0.68144
8100,0.715454,0,0.694914,0.000158599,51,,,,,
8200,0.711751,0,0.697464,0.000155668,51,,,,,
8200,,,,,,0.743519,0,0.743519,0,0.684843
8300,0.71408,0,0.695752,0.000152738,52,,,,,
8400,0.715784,0,0.694608,0.00014981,53,,,,,
8400,,,,,,0.746539,0,0.746539,0,0.68394
8500,0.70753,0,0.699214,0.000146886,53,,,,,
8600,0.712941,0,0.696064,0.000143966,54,,,,,
8600,,,,,,0.748571,0,0.748571,0,0.683109
8700,0.711458,0,0.697083,0.000141051,55,,,,,
8800,0.704463,0,0.700744,0.000138144,55,,,,,
8800,,,,,,0.749104,0,0.749104,0,0.683053
8900,0.710434,0,0.697285,0.000135244,56,,,,,
9000,0.705137,0,0.700507,0.000132354,56,,,,,
9000,,,,,,0.746116,0,0.746116,0,0.683919
9100,0.707369,0,0.698891,0.000129475,57,,,,,
9200,0.711125,0,0.696852,0.000126608,58,,,,,
9200,,,,,,0.750736,0,0.750736,0,0.682487
9300,0.701871,0,0.70173,0.000123753,58,,,,,
9400,0.70687,0,0.698868,0.000120913,59,,,,,
9400,,,,,,0.752174,0,0.752174,0,0.682777
9500,0.701719,0,0.702156,0.000118089,60,,,,,
9600,0.698898,0,0.703094,0.000115281,60,,,,,
9600,,,,,,0.754099,0,0.754099,0,0.681602
9700,0.705735,0,0.699491,0.000112491,61,,,,,
9800,0.699488,0,0.702975,0.00010972,61,,,,,
9800,,,,,,0.753326,0,0.753326,0,0.681164
9900,0.70198,0,0.701286,0.000106969,62,,,,,
10000,0.709538,0,0.697724,0.000104239,63,,,,,
10000,,,,,,0.752444,0,0.752444,0,0.682194
10100,0.696536,0,0.704146,0.000101532,63,,,,,
10200,0.701634,0,0.701087,9.88492e-05,64,,,,,
10200,,,,,,0.756364,0,0.756364,0,0.68159
10300,0.697244,0,0.703858,9.61907e-05,64,,,,,
10400,0.697234,0,0.70348,9.35582e-05,65,,,,,
10400,,,,,,0.757601,0,0.757601,0,0.680992
10500,0.70419,0,0.699998,9.09528e-05,66,,,,,
10600,0.693711,0,0.705536,8.83755e-05,66,,,,,
10600,,,,,,0.752047,0,0.752047,0,0.68274
10700,0.697776,0,0.702908,8.58274e-05,67,,,,,
10800,0.704507,0,0.699763,8.33096e-05,68,,,,,
10800,,,,,,0.751751,0,0.751751,0,0.683424
10900,0.690267,0,0.706967,8.08233e-05,68,,,,,
11000,0.697101,0,0.703275,7.83693e-05,69,,,,,
11000,,,,,,0.76107,0,0.76107,0,0.681027
11100,0.691761,0,0.706347,7.59488e-05,69,,,,,
11200,0.69552,0,0.704044,7.35629e-05,70,,,,,
11200,,,,,,0.753257,0,0.753257,0,0.682975
11300,0.699379,0,0.70216,7.12124e-05,71,,,,,
11400,0.687328,0,0.708256,6.88984e-05,71,,,,,
11400,,,,,,0.762573,0,0.762573,0,0.679898
11500,0.695986,0,0.703713,6.66219e-05,72,,,,,
11600,0.699499,0,0.7025,6.43839e-05,73,,,,,
11600,,,,,,0.75635,0,0.75635,0,0.681685
11700,0.684793,0,0.709481,6.21852e-05,73,,,,,
11800,0.694101,0,0.704489,6.00268e-05,74,,,,,
11800,,,,,,0.761908,0,0.761908,0,0.680492
11900,0.686731,0,0.708525,5.79097e-05,74,,,,,
12000,0.691098,0,0.705913,5.58347e-05,75,,,,,
12000,,,,,,0.758864,0,0.758864,0,0.681031
12100,0.697058,0,0.703039,5.38027e-05,76,,,,,
12200,0.683842,0,0.709723,5.18146e-05,76,,,,,
12200,,,,,,0.761111,0,0.761111,0,0.680642
12300,0.692256,0,0.705317,4.98711e-05,77,,,,,
12400,0.694766,0,0.703996,4.79732e-05,78,,,,,
12400,,,,,,0.758388,0,0.758388,0,0.680918
12500,0.681128,0,0.711072,4.61217e-05,78,,,,,
