step,train/loss,train/acc_e,train/acc_l,train/lr,train/epoch
100,6.51641,0.137299,0.407654,1.5e-05,1
step,train/loss,train/acc_e,train/acc_l,train/lr,train/epoch,val/loss,val/loss_e,val/loss_l,val/acc_e,val/acc_l
1600,2.09088,0.830825,0.689628,0.00024,11,,,,,
1600,,,,,,2.07019,1.26248,0.80771,0.827024,0.694386
1700,2.0944,0.825897,0.68868,0.000255,11,,,,,
1700,,,,,,2.05983,1.26206,0.797769,0.827779,0.697233
1800,2.09683,0.827041,0.686966,0.00027,12,,,,,
1800,,,,,,2.06533,1.26949,0.795841,0.829464,0.697694
1900,2.10618,0.82864,0.680299,0.000285,13,,,,,
1900,,,,,,2.0392,1.25574,0.783468,0.829271,0.704168
2000,2.0845,0.827601,0.688011,0.0003,13,,,,,
2000,,,,,,2.05802,1.2601,0.79791,0.828426,0.692271
2100,2.08407,0.831821,0.68918,0.000299961,14,,,,,
2100,,,,,,2.03843,1.25078,0.787655,0.831848,0.69969
2200,2.06101,0.828576,0.697232,0.000299844,14,,,,,
2200,,,,,,2.03994,1.25643,0.783508,0.831264,0.704178
2300,2.04851,0.83072,0.701669,0.000299649,15,,,,,
2300,,,,,,2.03234,1.24811,0.784225,0.832475,0.703212
2400,2.05906,0.833479,0.696721,0.000299376,16,,,,,
2400,,,,,,2.01666,1.24503,0.771626,0.833012,0.709426
2500,2.04307,0.830664,0.70113,0.000299026,16,,,,,
2500,,,,,,2.01154,1.24542,0.766123,0.833462,0.711359
2600,2.04803,0.831839,0.699228,0.000298598,17,,,,,
2600,,,,,,2.00785,1.24658,0.761269,0.834558,0.712321
2700,2.05024,0.834621,0.691978,0.000298092,18,,,,,
2700,,,,,,1.99831,1.24078,0.757528,0.834948,0.713739
2800,2.03473,0.832098,0.702673,0.00029751,18,,,,,
2800,,,,,,1.99661,1.24178,0.754836,0.832464,0.713513
2900,2.04025,0.833083,0.699801,0.000296851,19,,,,,
2900,,,,,,1.99787,1.24052,0.757351,0.835472,0.710698
3000,2.02146,0.833084,0.706727,0.000296116,19,,,,,
3000,,,,,,1.99278,1.23948,0.7533,0.835275,0.71316
3100,2.02213,0.832694,0.705493,0.000295305,20,,,,,
3100,,,,,,1.98515,1.24006,0.745094,0.835115,0.716694
3200,2.02369,0.835045,0.704614,0.000294418,21,,,,,
3200,,,,,,1.97728,1.23476,0.742526,0.836296,0.718383
3300,2.00052,0.833751,0.712914,0.000293457,21,,,,,
3300,,,,,,1.97942,1.24035,0.739067,0.83583,0.720219
3400,2.00409,0.834589,0.711935,0.000292421,22,,,,,
3400,,,,,,1.96632,1.23518,0.731144,0.83709,0.721624
3500,2.00124,0.837115,0.711281,0.000291311,23,,,,,
3500,,,,,,1.95604,1.23158,0.72446,0.83765,0.724253
3600,1.99365,0.835184,0.714409,0.000290128,23,,,,,
3600,,,,,,1.95197,1.23161,0.720363,0.838234,0.727138
3700,1.99939,0.835072,0.712244,0.000288872,24,,,,,
3700,,,,,,1.95475,1.23287,0.721877,0.837691,0.72482
3800,2.03154,0.835336,0.692364,0.000287544,25,,,,,
3800,,,,,,1.94352,1.23097,0.712549,0.838467,0.730682
3900,1.98876,0.835511,0.714415,0.000286145,25,,,,,
3900,,,,,,1.93733,1.23022,0.707104,0.838756,0.731276
4000,1.98996,0.837726,0.714429,0.000284676,26,,,,,
4000,,,,,,1.92817,1.2267,0.701466,0.840231,0.733791
4100,1.96929,0.836391,0.721354,0.000283137,26,,,,,
4100,,,,,,1.92839,1.22914,0.699247,0.839853,0.734415
4200,1.96253,0.836698,0.724245,0.000281529,27,,,,,
4200,,,,,,1.91886,1.22627,0.692588,0.839948,0.735975
4300,1.97345,0.83893,0.718208,0.000279853,28,,,,,
4300,,,,,,1.91022,1.22466,0.685557,0.841085,0.737948
4400,1.95155,0.836678,0.72693,0.000278111,28,,,,,
4400,,,,,,1.92663,1.22756,0.699065,0.840802,0.732581
4500,1.9553,0.837442,0.724934,0.000276302,29,,,,,
4500,,,,,,1.90421,1.22481,0.679402,0.840231,0.740058
4600,1.9543,0.840436,0.722065,0.000274428,30,,,,,
4600,,,,,,1.92812,1.22234,0.705785,0.841285,0.732178
4700,1.94888,0.838074,0.725897,0.00027249,30,,,,,
4700,,,,,,1.89312,1.22292,0.670199,0.842061,0.74401
4800,1.95029,0.837234,0.725632,0.000270489,31,,,,,
4800,,,,,,1.88621,1.22213,0.664081,0.841748,0.744643
4900,1.97761,0.836991,0.709251,0.000268427,32,,,,,
4900,,,,,,1.88471,1.22143,0.663278,0.842298,0.746428
5000,1.94226,0.838382,0.727207,0.000266303,32,,,,,
5000,,,,,,1.87717,1.22059,0.656574,0.842953,0.748084
5100,1.94007,0.840232,0.729626,0.00026412,33,,,,,
5100,,,,,,1.88396,1.21899,0.664972,0.84272,0.744699
5200,1.92502,0.838981,0.733749,0.000261879,33,,,,,
5200,,,,,,1.87077,1.22072,0.650048,0.843084,0.751121
5300,1.91787,0.839455,0.736332,0.00025958,34,,,,,
5300,,,,,,1.87411,1.2189,0.65521,0.843664,0.747715
5400,1.91639,0.841461,0.736422,0.000257226,35,,,,,
5400,,,,,,1.8746,1.21754,0.657052,0.843284,0.7469
5500,1.91322,0.839617,0.738052,0.000254817,35,,,,,
5500,,,,,,1.85929,1.21769,0.641602,0.842551,0.75284
5600,1.91763,0.839564,0.735228,0.000252354,36,,,,,
5600,,,,,,1.86694,1.21804,0.648904,0.844442,0.752061
5700,1.93232,0.840655,0.7252,0.00024984,37,,,,,
5700,,,,,,1.85899,1.21714,0.641848,0.843787,0.755
5800,1.91212,0.840115,0.736316,0.000247275,37,,,,,
5800,,,,,,1.84395,1.21577,0.628174,0.844402,0.75913
5900,1.90882,0.840621,0.738869,0.000244661,38,,,,,
5900,,,,,,1.86236,1.21527,0.647089,0.844893,0.752002
6000,1.89638,0.840526,0.742661,0.000242,38,,,,,
6000,,,,,,1.84602,1.21588,0.630137,0.844858,0.758628
6100,1.89853,0.840223,0.742797,0.000239292,39,,,,,
6100,,,,,,1.84094,1.21535,0.625591,0.844827,0.761189
6200,1.9081,0.841947,0.737713,0.000236539,40,,,,,
6200,,,,,,1.83493,1.21392,0.621012,0.845236,0.761171
6300,1.88465,0.840615,0.746028,0.000233743,40,,,,,
6300,,,,,,1.83364,1.21511,0.618533,0.84547,0.763391
6400,1.88767,0.840784,0.746362,0.000230905,41,,,,,
6400,,,,,,1.83013,1.21409,0.616034,0.845539,0.762771
6500,1.8881,0.843299,0.744047,0.000228027,42,,,,,
6500,,,,,,1.82374,1.21251,0.611225,0.845761,0.765059
6600,1.88434,0.841508,0.745753,0.00022511,42,,,,,
6600,,,,,,1.82569,1.21209,0.613606,0.845643,0.765524
6700,1.88618,0.840774,0.745376,0.000222157,43,,,,,
6700,,,,,,1.82314,1.21334,0.609802,0.84564,0.766257
6800,1.9209,0.840749,0.728869,0.000219167,44,,,,,
6800,,,,,,1.83003,1.21212,0.617908,0.846133,0.764799
6900,1.88285,0.841182,0.747059,0.000216145,44,,,,,
6900,,,,,,1.82521,1.21278,0.612438,0.845503,0.764272
7000,1.8862,0.842945,0.746543,0.00021309,45,,,,,
7000,,,,,,1.81252,1.21056,0.601959,0.846109,0.76798
7100,1.8674,0.841912,0.752557,0.000210004,45,,,,,
7100,,,,,,1.81102,1.21211,0.598904,0.846373,0.77026
7200,1.86234,0.842055,0.75429,0.00020689,46,,,,,
7200,,,,,,1.81886,1.21062,0.608234,0.846678,0.765865
7300,1.8733,0.843521,0.751469,0.000203749,47,,,,,
7300,,,,,,1.8103,1.20995,0.600348,0.846648,0.768997
7400,1.8604,0.841782,0.75421,0.000200582,47,,,,,
7400,,,,,,1.80192,1.21031,0.591608,0.846549,0.772867
7500,1.86328,0.842049,0.753311,0.000197392,48,,,,,
7500,,,,,,1.79576,1.21056,0.5852,0.846754,0.77654
7600,1.86547,0.844317,0.751612,0.00019418,49,,,,,
7600,,,,,,1.79814,1.20995,0.588196,0.846843,0.774142
7700,1.86034,0.842436,0.754583,0.000190948,49,,,,,
7700,,,,,,1.79873,1.20965,0.58908,0.84687,0.773346
7800,1.86363,0.84188,0.753768,0.000187698,50,,,,,
7800,,,,,,1.79461,1.20863,0.585977,0.846997,0.774892
7900,1.85132,0.842681,0.757043,0.000184431,50,,,,,
7900,,,,,,1.79913,1.20932,0.589813,0.847218,0.773033
8000,1.85896,0.842062,0.754142,0.000181149,51,,,,,
8000,,,,,,1.79634,1.20975,0.586594,0.8471,0.774523
8100,1.86145,0.843495,0.754202,0.000177855,52,,,,,
8100,,,,,,1.7964,1.20851,0.587893,0.847256,0.773377
8200,1.84564,0.842529,0.759355,0.000174549,52,,,,,
8200,,,,,,1.78384,1.20926,0.57458,0.847256,0.77994
8300,1.84148,0.84274,0.760976,0.000171234,53,,,,,
8300,,,,,,1.78102,1.20853,0.572489,0.846865,0.779638
8400,1.83982,0.844712,0.762851,0.000167912,54,,,,,
8400,,,,,,1.77755,1.20724,0.570314,0.847613,0.780804
8500,1.84122,0.843072,0.761206,0.000164583,54,,,,,
8500,,,,,,1.78626,1.20713,0.579132,0.847341,0.778071
8600,1.84887,0.842492,0.757069,0.000161251,55,,,,,
8600,,,,,,1.78368,1.20819,0.57549,0.847335,0.778689
8700,1.85448,0.843198,0.754937,0.000157917,56,,,,,
8700,,,,,,1.78754,1.20777,0.579767,0.847607,0.777793
8800,1.84389,0.84282,0.759406,0.000154582,56,,,,,
8800,,,,,,1.77557,1.20794,0.567635,0.84753,0.781641
8900,1.84203,0.843934,0.761134,0.00015125,57,,,,,
8900,,,,,,1.77825,1.20648,0.571771,0.847659,0.779954
9000,1.83027,0.843405,0.764336,0.00014792,57,,,,,
9000,,,,,,1.76695,1.20744,0.559507,0.847966,0.785643
9100,1.83013,0.843088,0.763822,0.000144596,58,,,,,
9100,,,,,,1.76955,1.20634,0.563204,0.848127,0.783117
9200,1.8395,0.844482,0.761824,0.000141279,59,,,,,
9200,,,,,,1.7605,1.20581,0.554699,0.84762,0.786777
9300,1.82229,0.84309,0.766997,0.000137971,59,,,,,
9300,,,,,,1.76171,1.20645,0.555261,0.848035,0.786664
9400,1.82764,0.843166,0.765315,0.000134673,60,,,,,
9400,,,,,,1.7561,1.20643,0.549667,0.847981,0.789066
9500,1.81867,0.845664,0.768962,0.000131388,61,,,,,
9500,,,,,,1.76484,1.20561,0.559226,0.848289,0.785923
9600,1.82485,0.843718,0.765314,0.000128117,61,,,,,
9600,,,,,,1.75666,1.20571,0.550951,0.848195,0.788912
9700,1.83269,0.842627,0.761465,0.000124863,62,,,,,
9700,,,,,,1.76474,1.20546,0.559276,0.848247,0.785692
9800,1.83115,0.842302,0.759329,0.000121626,63,,,,,
9800,,,,,,1.75008,1.20501,0.545069,0.848422,0.790438
9900,1.82661,0.843109,0.765693,0.000118409,63,,,,,
9900,,,,,,1.74966,1.20527,0.54439,0.848356,0.790314
10000,1.828,0.844807,0.764491,0.000115213,64,,,,,
10000,,,,,,1.76222,1.20491,0.557311,0.8482,0.784921
10100,1.81351,0.84367,0.769905,0.00011204,64,,,,,
10100,,,,,,1.74878,1.20544,0.543337,0.848417,0.791331
10200,1.81071,0.843863,0.770532,0.000108893,65,,,,,
10200,,,,,,1.74898,1.20524,0.543743,0.848218,0.790693
10300,1.81771,0.845242,0.768781,0.000105772,66,,,,,
10300,,,,,,1.73955,1.2041,0.535453,0.848571,0.793659
10400,1.8085,0.843648,0.772175,0.000102679,66,,,,,
10400,,,,,,1.74741,1.20413,0.54328,0.848673,0.791079
10500,1.81631,0.843598,0.768298,9.96162e-05,67,,,,,
10500,,,,,,1.7411,1.20463,0.536467,0.848481,0.794749
10600,1.81656,0.84536,0.764256,9.65852e-05,68,,,,,
10600,,,,,,1.74909,1.20471,0.544384,0.848218,0.792131
10700,1.81188,0.843809,0.770381,9.35875e-05,68,,,,,
10700,,,,,,1.73655,1.20485,0.531704,0.848475,0.796078
10800,1.81522,0.843768,0.769434,9.06248e-05,69,,,,,
10800,,,,,,1.73505,1.20381,0.53124,0.848704,0.796479
10900,1.80303,0.844173,0.773928,8.76988e-05,69,,,,,
10900,,,,,,1.73598,1.20451,0.531469,0.848309,0.794886
11000,1.80742,0.843549,0.77256,8.4811e-05,70,,,,,
11000,,,,,,1.72934,1.20381,0.52553,0.848915,0.79772
11100,1.80981,0.844784,0.771425,8.19629e-05,71,,,,,
11100,,,,,,1.72753,1.20378,0.523752,0.848198,0.799248
11200,1.7968,0.843879,0.775337,7.91563e-05,71,,,,,
11200,,,,,,1.72875,1.20426,0.524489,0.848742,0.798667
11300,1.79824,0.843917,0.775689,7.63925e-05,72,,,,,
11300,,,,,,1.72825,1.20369,0.524557,0.848968,0.798814
11400,1.79676,0.84589,0.77527,7.36732e-05,73,,,,,
11400,,,,,,1.72983,1.20345,0.526382,0.848529,0.797735
11500,1.7972,0.844352,0.775455,7.09997e-05,73,,,,,
11500,,,,,,1.72571,1.204,0.521717,0.848758,0.799624
11600,1.80332,0.843638,0.772799,6.83736e-05,74,,,,,
11600,,,,,,1.72795,1.20365,0.524294,0.848916,0.799004
11700,1.82169,0.843546,0.765253,6.57964e-05,75,,,,,
11700,,,,,,1.72081,1.20342,0.517394,0.848672,0.80135
11800,1.79996,0.843838,0.774201,6.32693e-05,75,,,,,
11800,,,,,,1.72166,1.20312,0.518547,0.849171,0.800864
11900,1.80462,0.845373,0.772853,6.07939e-05,76,,,,,
11900,,,,,,1.72275,1.20281,0.519942,0.848873,0.799896
12000,1.78935,0.844329,0.778438,5.83713e-05,76,,,,,
12000,,,,,,1.72073,1.20325,0.517479,0.848851,0.800792
12100,1.78914,0.843988,0.778799,5.60031e-05,77,,,,,
12100,,,,,,1.71887,1.20332,0.515553,0.848742,0.801497
12200,1.79574,0.845741,0.777381,5.36905e-05,78,,,,,
12200,,,,,,1.71869,1.20283,0.515865,0.848821,0.800595
12300,1.78376,0.844044,0.780749,5.14347e-05,78,,,,,
12300,,,,,,1.72684,1.20306,0.523784,0.84901,0.798446
12400,1.79042,0.844028,0.778137,4.9237e-05,79,,,,,
12400,,,,,,1.71734,1.20296,0.51438,0.849048,0.802684
12500,1.78772,0.846589,0.778512,4.70985e-05,80,,,,,
12500,,,,,,1.71307,1.20293,0.510145,0.848897,0.804828
12600,1.78938,0.844529,0.778039,4.50205e-05,80,,,,,
12600,,,,,,1.71531,1.20268,0.512632,0.849142,0.80323
12700,1.79457,0.84342,0.776476,4.30041e-05,81,,,,,
12700,,,,,,1.71681,1.20244,0.514368,0.849316,0.801664
12800,1.80453,0.842486,0.765679,4.10504e-05,82,,,,,
12800,,,,,,1.71309,1.20265,0.510441,0.849149,0.803004
12900,1.79345,0.843885,0.777484,3.91605e-05,82,,,,,
12900,,,,,,1.70904,1.20272,0.506325,0.849225,0.805242
13000,1.79076,0.845605,0.778088,3.73354e-05,83,,,,,
13000,,,,,,1.70816,1.20223,0.505929,0.849173,0.804956
13100,1.78147,0.844336,0.781257,3.55761e-05,83,,,,,
13100,,,,,,1.70626,1.20263,0.503633,0.849284,0.806724
13200,1.78136,0.844488,0.781485,3.38835e-05,84,,,,,
13200,,,,,,1.70821,1.20263,0.505583,0.849301,0.805792
13300,1.77726,0.846172,0.782675,3.22586e-05,85,,,,,
13300,,,,,,1.70612,1.20246,0.503657,0.849171,0.807404
13400,1.77956,0.844499,0.781613,3.07023e-05,85,,,,,
13400,,,,,,1.70583,1.20238,0.503448,0.849311,0.807236
13500,1.78643,0.844246,0.778999,2.92155e-05,86,,,,,
13500,,,,,,1.70502,1.2025,0.502525,0.849317,0.807633
13600,1.79149,0.844909,0.777877,2.77988e-05,87,,,,,
13600,,,,,,1.70515,1.20234,0.502805,0.849269,0.807025
13700,1.78503,0.844404,0.780045,2.64533e-05,87,,,,,
13700,,,,,,1.70139,1.20213,0.499253,0.849409,0.808075
13800,1.78548,0.844888,0.780064,2.51794e-05,88,,,,,
13800,,,,,,1.70661,1.20191,0.504694,0.849375,0.805317
13900,1.77513,0.844803,0.782931,2.3978e-05,88,,,,,
13900,,,,,,1.70917,1.2025,0.506669,0.849387,0.804821
14000,1.77944,0.844222,0.781657,2.28498e-05,89,,,,,
14000,,,,,,1.70863,1.20226,0.506372,0.849334,0.804911
14100,1.78802,0.845647,0.778897,2.17953e-05,90,,,,,
14100,,,,,,1.70171,1.20215,0.499564,0.849304,0.80804
14200,1.77167,0.84437,0.785098,2.0815e-05,90,,,,,
14200,,,,,,1.70371,1.20216,0.501557,0.849417,0.8072
14300,1.77916,0.84437,0.782576,1.99097e-05,91,,,,,
14300,,,,,,1.70092,1.20227,0.498651,0.849363,0.808917
14400,1.77592,0.846594,0.782134,1.90796e-05,92,,,,,
14400,,,,,,1.69959,1.20221,0.497374,0.849357,0.809561
14500,1.77629,0.844844,0.78291,1.83254e-05,92,,,,,
14500,,,,,,1.69913,1.2019,0.497235,0.849477,0.80914
14600,1.78414,0.843909,0.780792,1.76474e-05,93,,,,,
14600,,,,,,1.70308,1.20193,0.501152,0.849492,0.806886
14700,1.81026,0.843828,0.76638,1.70459e-05,94,,,,,
14700,,,,,,1.70713,1.20217,0.50496,0.849443,0.80538
14800,1.78365,0.844194,0.780513,1.65214e-05,94,,,,,
14800,,,,,,1.69873,1.20196,0.496774,0.84953,0.809132
14900,1.78551,0.84575,0.780766,1.60741e-05,95,,,,,
14900,,,,,,1.69744,1.20176,0.495678,0.849407,0.809477
15000,1.77112,0.844661,0.785199,1.57042e-05,95,,,,,
15000,,,,,,1.69582,1.20202,0.493795,0.849497,0.810458
15100,1.77032,0.844738,0.785183,1.54119e-05,96,,,,,
15100,,,,,,1.69653,1.20196,0.494561,0.849423,0.810365
15200,1.77723,0.84613,0.782359,1.51975e-05,97,,,,,
15200,,,,,,1.69635,1.20199,0.494352,0.849503,0.810885
15300,1.77013,0.844366,0.785767,1.5061e-05,97,,,,,
15300,,,,,,1.70102,1.20206,0.498953,0.849387,0.808252
15400,1.77452,0.844383,0.784089,1.50024e-05,98,,,,,
15400,,,,,,1.70004,1.20205,0.497994,0.849487,0.808563
15500,1.77546,0.846754,0.781107,1.50219e-05,99,,,,,
15500,,,,,,1.69717,1.20199,0.495173,0.849372,0.809779
15600,1.77604,0.844715,0.782674,1.51195e-05,99,,,,,
15600,,,,,,1.69254,1.2017,0.490843,0.849564,0.811438
15700,1.78181,0.844085,0.781534,1.5295e-05,100,,,,,
15700,,,,,,1.69634,1.20172,0.494626,0.849543,0.809394
15800,1.77017,0.844854,0.784258,1.55483e-05,100,,,,,
15800,,,,,,1.70053,1.20189,0.498638,0.849566,0.807783
