step,train/loss,train/acc_e,train/acc_l,train/lr,train/epoch
100,4.63554,0.276687,0.120187,5e-05,1
step,train/loss,train/acc_e,train/acc_l,train/lr,train/epoch,val/loss,val/loss_e,val/loss_l,val/acc_e,val/acc_l
8100,-4.25818,0.849832,0.144095,0.00059285,52,,,,,
8100,,,,,,-4.11497,1.20554,-5.32051,0.849784,0.0554313
8200,-4.02766,0.848751,0.128986,0.00058183,52,,,,,
8200,,,,,,-4.21567,1.20463,-5.42029,0.850109,0.231559
8300,-4.1402,0.849332,0.12749,0.00057078,53,,,,,
8300,,,,,,-4.27069,1.20438,-5.47508,0.850028,0.132096
8400,-4.00895,0.850978,0.172339,0.000559705,54,,,,,
8400,,,,,,-4.33409,1.20415,-5.53825,0.850154,0.0982225
8500,-4.25873,0.849521,0.12665,0.000548611,54,,,,,
8500,,,,,,-4.37553,1.20345,-5.57898,0.850472,0.217694
8600,-4.37394,0.849362,0.140707,0.000537503,55,,,,,
8600,,,,,,-4.25316,1.20359,-5.45675,0.85049,0.0958895
8700,-3.94437,0.849757,0.153257,0.000526389,56,,,,,
8700,,,,,,-4.51779,1.20255,-5.72034,0.850433,0.150464
8800,-4.51217,0.849685,0.126331,0.000515275,56,,,,,
8800,,,,,,-4.63101,1.20282,-5.83383,0.850855,0.0644699
8900,-4.70854,0.850793,0.121624,0.000504165,57,,,,,
8900,,,,,,-4.6593,1.2017,-5.861,0.851095,0.105348
9000,-4.58074,0.850405,0.126735,0.000493067,57,,,,,
9000,,,,,,-4.73507,1.20144,-5.93651,0.851289,0.105082
9100,-4.67692,0.850213,0.108801,0.000481986,58,,,,,
9100,,,,,,-4.79557,1.20191,-5.99748,0.851228,0.0597708
9200,-4.92036,0.851536,0.115091,0.000470929,59,,,,,
9200,,,,,,-4.90893,1.20136,-6.11029,0.851001,0.0772307
9300,-4.68366,0.850433,0.134435,0.000459902,59,,,,,
9300,,,,,,-4.90777,1.20122,-6.10899,0.851474,0.0964395
