step,train/loss,train/acc_e,train/acc_l,train/lr,train/epoch
100,1.58929,0,0.306758,6e-05,1
200,1.44559,0,0.361591,0.00012,2
step,train/loss,train/acc_e,train/acc_l,train/lr,train/epoch,val/loss,val/loss_e,val/loss_l,val/acc_e,val/acc_l
7600,,,,,,0.754234,0,0.754234,0,0.679581
7700,0.767755,0,0.673501,0.000170305,48,,,,,
7800,0.767637,0,0.672466,0.000167383,49,,,,,
7800,,,,,,0.753476,0,0.753476,0,0.680059
7900,0.763924,0,0.674219,0.000164458,50,,,,,
8000,0.766521,0,0.674084,0.000161529,50,,,,,
8000,,,,,,0.756505,0,0.756505,0,0.678302
8100,0.766747,0,0.672955,0.000158599,51,,,,,
8200,0.766518,0,0.674074,0.000155668,51,,,,,
8200,,,,,,0.75466,0,0.75466,0,0.679287
8300,0.767059,0,0.67302,0.000152738,52,,,,,
8400,0.765898,0,0.67305,0.00014981,53,,,,,
8400,,,,,,0.752455,0,0.752455,0,0.68041
8500,0.76462,0,0.674851,0.000146886,53,,,,,
8600,0.765727,0,0.673335,0.000143966,54,,,,,
8600,,,,,,0.753019,0,0.753019,0,0.68019
8700,0.759344,0,0.676063,0.000141051,55,,,,,
8800,0.763824,0,0.675177,0.000138144,55,,,,,
8800,,,,,,0.751155,0,0.751155,0,0.680507
8900,0.764984,0,0.673702,0.000135244,56,,,,,
9000,0.763937,0,0.675238,0.000132354,56,,,,,
9000,,,,,,0.751011,0,0.751011,0,0.681153
9100,0.76436,0,0.674227,0.000129475,57,,,,,
9200,0.762901,0,0.674429,0.000126608,58,,,,,
9200,,,,,,0.753834,0,0.753834,0,0.679537
9300,0.762796,0,0.675541,0.000123753,58,,,,,
9400,0.763846,0,0.674131,0.000120913,59,,,,,
9400,,,,,,0.751874,0,0.751874,0,0.680514
9500,0.755283,0,0.679295,0.000118089,60,,,,,
9600,0.762095,0,0.67579,0.000115281,60,,,,,
9600,,,,,,0.75073,0,0.75073,0,0.681167
9700,0.764065,0,0.674071,0.000112491,61,,,,,
9800,0.7622,0,0.675919,0.00010972,61,,,,,
9800,,,,,,0.751679,0,0.751679,0,0.680148
9900,0.76246,0,0.675114,0.000106969,62,,,,,
10000,0.762713,0,0.674729,0.000104239,63,,,,,
10000,,,,,,0.750126,0,0.750126,0,0.681254
10100,0.761043,0,0.676349,0.000101532,63,,,,,
10200,0.761869,0,0.675018,9.88492e-05,64,,,,,
10200,,,,,,0.748916,0,0.748916,0,0.681792
10300,0.761018,0,0.676351,9.61907e-05,64,,,,,
10400,0.761699,0,0.675574,9.35582e-05,65,,,,,
10400,,,,,,0.748747,0,0.748747,0,0.68178
