step,train/loss,train/acc_e,train/acc_l,train/lr,train/epoch
100,3.93545,0.205655,0,6e-05,1
200,1.9855,0.576301,0,0.00012,2
step,train/loss,train/acc_e,train/acc_l,train/lr,train/epoch,val/loss,val/loss_e,val/loss_l,val/acc_e,val/acc_l
7600,,,,,,0.967295,0.967295,0,0.945295,0
7700,0.972023,0.942658,0,0.000170305,48,,,,,
7800,0.972934,0.941626,0,0.000167383,49,,,,,
7800,,,,,,0.966603,0.966603,0,0.945566,0
7900,0.9689,0.942961,0,0.000164458,50,,,,,
8000,0.970985,0.943038,0,0.000161529,50,,,,,
8000,,,,,,0.967058,0.967058,0,0.945349,0
8100,0.972933,0.941462,0,0.000158599,51,,,,,
8200,0.971223,0.94295,0,0.000155668,51,,,,,
8200,,,,,,0.966213,0.966213,0,0.945599,0
8300,0.97205,0.942129,0,0.000152738,52,,,,,
8400,0.971635,0.941877,0,0.00014981,53,,,,,
8400,,,,,,0.96634,0.96634,0,0.945409,0
8500,0.970783,0.943088,0,0.000146886,53,,,,,
8600,0.971867,0.941887,0,0.000143966,54,,,,,
8600,,,,,,0.96594,0.96594,0,0.945859,0
8700,0.96762,0.943547,0,0.000141051,55,,,,,
8800,0.969409,0.943647,0,0.000138144,55,,,,,
8800,,,,,,0.966313,0.966313,0,0.945606,0
8900,0.971624,0.942037,0,0.000135244,56,,,,,
9000,0.969984,0.943371,0,0.000132354,56,,,,,
9000,,,,,,0.965552,0.965552,0,0.945793,0
9100,0.9711,0.94248,0,0.000129475,57,,,,,
9200,0.968569,0.943106,0,0.000126608,58,,,,,
9200,,,,,,0.965638,0.965638,0,0.946015,0
9300,0.969793,0.943386,0,0.000123753,58,,,,,
9400,0.971319,0.942122,0,0.000120913,59,,,,,
9400,,,,,,0.96533,0.96533,0,0.946076,0
9500,0.970677,0.942479,0,0.000118089,60,,,,,
9600,0.968674,0.943806,0,0.000115281,60,,,,,
9600,,,,,,0.965568,0.965568,0,0.945844,0
9700,0.970897,0.942391,0,0.000112491,61,,,,,
9800,0.969152,0.943666,0,0.00010972,61,,,,,
9800,,,,,,0.96476,0.96476,0,0.946081,0
9900,0.970317,0.942789,0,0.000106969,62,,,,,
10000,0.967706,0.943443,0,0.000104239,63,,,,,
10000,,,,,,0.964895,0.964895,0,0.946122,0
10100,0.968614,0.943776,0,0.000101532,63,,,,,
10200,0.970825,0.942266,0,9.88492e-05,64,,,,,
10200,,,,,,0.96501,0.96501,0,0.946097,0
10300,0.968537,0.943842,0,9.61907e-05,64,,,,,
10400,0.968904,0.943482,0,9.35582e-05,65,,,,,
10400,,,,,,0.964693,0.964693,0,0.946167,0
10500,0.969851,0.942525,0,9.09528e-05,66,,,,,
10600,0.968478,0.943859,0,8.83755e-05,66,,,,,
10600,,,,,,0.964538,0.964538,0,0.946111,0
10700,0.970148,0.942713,0,8.58274e-05,67,,,,,
10800,0.966321,0.943886,0,8.33096e-05,68,,,,,
10800,,,,,,0.964753,0.964753,0,0.946161,0
10900,0.967674,0.944147,0,8.08233e-05,68,,,,,
11000,0.969937,0.942562,0,7.83693e-05,69,,,,,
11000,,,,,,0.964433,0.964433,0,0.946344,0
11100,0.968015,0.944004,0,7.59488e-05,69,,,,,
11200,0.96913,0.943252,0,7.35629e-05,70,,,,,
11200,,,,,,0.964623,0.964623,0,0.946113,0
11300,0.969676,0.942524,0,7.12124e-05,71,,,,,
11400,0.967604,0.9442,0,6.88984e-05,71,,,,,
11400,,,,,,0.96375,0.96375,0,0.946458,0
11500,0.969311,0.942868,0,6.66219e-05,72,,,,,
