step,train/loss,train/acc_e,train/acc_l,train/lr,train/epoch
100,4.33716,0.157613,0,6e-05,1
200,2.28903,0.305581,0,0.00012,2
step,train/loss,train/acc_e,train/acc_l,train/lr,train/epoch,val/loss,val/loss_e,val/loss_l,val/acc_e,val/acc_l
10600,0.123928,0.951971,0,8.83755e-05,66,,,,,
10600,,,,,,0.136933,0.136933,0,0.947883,0
10700,0.126377,0.950739,0,8.58274e-05,67,,,,,
10800,0.12486,0.951179,0,8.33096e-05,68,,,,,
10800,,,,,,0.136261,0.136261,0,0.948237,0
10900,0.122819,0.952381,0,8.08233e-05,68,,,,,
11000,0.126778,0.95056,0,7.83693e-05,69,,,,,
11000,,,,,,0.136616,0.136616,0,0.948181,0
11100,0.123067,0.952288,0,7.59488e-05,69,,,,,
11200,0.124734,0.951419,0,7.35629e-05,70,,,,,
11200,,,,,,0.137029,0.137029,0,0.94806,0
11300,0.126644,0.95054,0,7.12124e-05,71,,,,,
11400,0.122109,0.952627,0,6.88984e-05,71,,,,,
11400,,,,,,0.136959,0.136959,0,0.948163,0
11500,0.125537,0.951022,0,6.66219e-05,72,,,,,
11600,0.122975,0.952026,0,6.43839e-05,73,,,,,
11600,,,,,,0.136345,0.136345,0,0.948363,0
11700,0.121027,0.953067,0,6.21852e-05,73,,,,,
11800,0.125361,0.951116,0,6.00268e-05,74,,,,,
11800,,,,,,0.137471,0.137471,0,0.948029,0
11900,0.12167,0.952813,0,5.79097e-05,74,,,,,
12000,0.123701,0.951818,0,5.58347e-05,75,,,,,
12000,,,,,,0.137012,0.137012,0,0.948167,0
12100,0.124041,0.951545,0,5.38027e-05,76,,,,,
12200,0.121258,0.95296,0,5.18146e-05,76,,,,,
12200,,,,,,0.137195,0.137195,0,0.948137,0
12300,0.124633,0.951381,0,4.98711e-05,77,,,,,
12400,0.121944,0.952427,0,4.79732e-05,78,,,,,
12400,,,,,,0.136922,0.136922,0,0.948194,0
12500,0.119931,0.953505,0,4.61217e-05,78,,,,,
12600,0.124265,0.951625,0,4.43172e-05,79,,,,,
12600,,,,,,0.137876,0.137876,0,0.947904,0
12700,0.120347,0.953334,0,4.25606e-05,79,,,,,
12800,0.122499,0.952289,0,4.08526e-05,80,,,,,
12800,,,,,,0.1375,0.1375,0,0.948105,0
12900,0.122985,0.951982,0,3.9194e-05,81,,,,,
13000,0.120094,0.953378,0,3.75854e-05,81,,,,,
13000,,,,,,0.138072,0.138072,0,0.948018,0
13100,0.12396,0.95161,0,3.60275e-05,82,,,,,
13200,0.120194,0.953354,0,3.4521e-05,82,,,,,
13200,,,,,,0.137302,0.137302,0,0.948264,0
13300,0.120239,0.953289,0,3.30665e-05,83,,,,,
13400,0.124222,0.95151,0,3.16647e-05,84,,,,,
13400,,,,,,0.138012,0.138012,0,0.948054,0
13500,0.119787,0.95349,0,3.03161e-05,84,,,,,
13600,0.122338,0.952315,0,2.90212e-05,85,,,,,
13600,,,,,,0.138089,0.138089,0,0.94797,0
13700,0.121813,0.95238,0,2.77808e-05,86,,,,,
13800,0.11902,0.953796,0,2.65952e-05,86,,,,,
13800,,,,,,0.138566,0.138566,0,0.947844,0
13900,0.123238,0.95191,0,2.54649e-05,87,,,,,
14000,0.119297,0.953703,0,2.43905e-05,87,,,,,
14000,,,,,,0.138079,0.138079,0,0.948018,0
14100,0.120748,0.952954,0,2.33724e-05,88,,,,,
14200,0.123462,0.95178,0,2.24111e-05,89,,,,,
14200,,,,,,0.13879,0.13879,0,0.947869,0
14300,0.118688,0.953952,0,2.15069e-05,89,,,,,
14400,0.122401,0.952243,0,2.06602e-05,90,,,,,
14400,,,,,,0.138556,0.138556,0,0.94796,0
14500,0.120607,0.952932,0,1.98714e-05,91,,,,,
14600,0.117949,0.954233,0,1.91408e-05,91,,,,,
14600,,,,,,0.13912,0.13912,0,0.947787,0
14700,0.122711,0.952098,0,1.84687e-05,92,,,,,
14800,0.118551,0.953968,0,1.78555e-05,92,,,,,
14800,,,,,,0.13824,0.13824,0,0.948052,0
14900,0.120945,0.95284,0,1.73013e-05,93,,,,,
15000,0.122424,0.952098,0,1.68064e-05,94,,,,,
15000,,,,,,0.138464,0.138464,0,0.948045,0
15100,0.118205,0.954108,0,1.6371e-05,94,,,,,
15200,0.122161,0.952327,0,1.59953e-05,95,,,,,
15200,,,,,,0.138879,0.138879,0,0.9479,0
15300,0.119947,0.953232,0,1.56795e-05,96,,,,,
15400,0.117339,0.954476,0,1.54236e-05,96,,,,,
15400,,,,,,0.139487,0.139487,0,0.947716,0
15500,0.122097,0.952412,0,1.52279e-05,97,,,,,
15600,0.117824,0.954276,0,1.50923e-05,97,,,,,
15600,,,,,,0.13898,0.13898,0,0.947864,0
15700,0.120491,0.953051,0,1.5017e-05,98,,,,,
15800,0.121004,0.952716,0,1.50019e-05,99,,,,,
15800,,,,,,0.138753,0.138753,0,0.947968,0
15900,0.118057,0.954157,0,1.50471e-05,99,,,,,
16000,0.121949,0.952369,0,1.51525e-05,100,,,,,
16000,,,,,,0.139444,0.139444,0,0.947756,0
16100,0.11826,0.954063,0,1.53182e-05,100,,,,,
