step,train/loss,train/acc_e,train/acc_l,train/lr,train/epoch
100,5.81707,0.233468,0.457799,5e-05,1
step,train/loss,train/acc_e,train/acc_l,train/lr,train/epoch,val/loss,val/loss_e,val/loss_l,val/acc_e,val/acc_l
3100,1.70237,0.846812,0.81139,0.000915689,20,,,,,
3100,,,,,,1.7028,1.20958,0.493223,0.846521,0.812293
3200,1.67626,0.849553,0.819819,0.000900247,21,,,,,
3200,,,,,,1.65344,1.19994,0.4535,0.849105,0.830588
3300,1.6499,0.847821,0.831631,0.00088367,21,,,,,
3300,,,,,,1.61524,1.2052,0.410043,0.843717,0.847415
3400,1.60951,0.848993,0.847739,0.000866008,22,,,,,
3400,,,,,,1.62965,1.202,0.427653,0.84978,0.836487
3500,1.58551,0.851103,0.858041,0.000847315,23,,,,,
3500,,,,,,1.61766,1.19932,0.418338,0.849559,0.842067
3600,1.57381,0.849685,0.86193,0.000827648,23,,,,,
3600,,,,,,1.61386,1.19906,0.4148,0.849715,0.841122
3700,1.57458,0.849297,0.861321,0.000807065,24,,,,,
3700,,,,,,1.56226,1.19975,0.362514,0.851052,0.863931
3800,1.50683,0.849533,0.88609,0.000785629,25,,,,,
3800,,,,,,1.5549,1.19688,0.358016,0.849716,0.866787
3900,1.49327,0.850578,0.894906,0.000763404,25,,,,,
3900,,,,,,1.50836,1.19677,0.311594,0.851481,0.885746
4000,1.4694,0.852556,0.902705,0.000740459,26,,,,,
4000,,,,,,1.47706,1.19213,0.284929,0.852512,0.896782
4100,1.43817,0.851279,0.915124,0.000716862,26,,,,,
4100,,,,,,1.45728,1.19568,0.261596,0.851855,0.904108
4200,1.40494,0.851884,0.927079,0.000692685,27,,,,,
4200,,,,,,1.46399,1.19303,0.270965,0.852843,0.901378
4300,1.37595,0.8539,0.935778,0.000668001,28,,,,,
4300,,,,,,1.39554,1.18963,0.205907,0.853386,0.92698
4400,1.37242,0.852306,0.938375,0.000642885,28,,,,,
4400,,,,,,1.45454,1.19314,0.261405,0.853094,0.904554
4500,1.33991,0.852968,0.950973,0.000617412,29,,,,,
4500,,,,,,1.41114,1.19186,0.219281,0.853844,0.920598
4600,1.2973,0.855608,0.967538,0.000591659,30,,,,,
4600,,,,,,1.35007,1.18821,0.161855,0.854247,0.942803
4700,1.31775,0.853682,0.958495,0.000565705,30,,,,,
4700,,,,,,1.36523,1.18868,0.176548,0.853798,0.937253
4800,1.29454,0.853057,0.968298,0.000539628,31,,,,,
4800,,,,,,1.3329,1.18784,0.145053,0.854668,0.949101
4900,1.287,0.85251,0.969602,0.000513506,32,,,,,
4900,,,,,,1.31287,1.1878,0.125073,0.854842,0.956319
5000,1.27878,0.853917,0.972486,0.000487419,32,,,,,
5000,,,,,,1.29511,1.18774,0.107369,0.85437,0.964501
5100,1.27415,0.855755,0.972776,0.000461446,33,,,,,
5100,,,,,,1.29697,1.18519,0.111783,0.855346,0.962116
5200,1.26053,0.854716,0.978056,0.000435665,33,,,,,
5200,,,,,,1.2735,1.18684,0.0866629,0.855611,0.972402
5300,1.25594,0.85525,0.979386,0.000410155,34,,,,,
5300,,,,,,1.26627,1.18494,0.0813337,0.855716,0.973265
5400,1.2489,0.856938,0.981012,0.000384991,35,,,,,
5400,,,,,,1.26605,1.18363,0.0824244,0.856125,0.972827
5500,1.24223,0.855565,0.983312,0.000360251,35,,,,,
5500,,,,,,1.25375,1.18351,0.0702336,0.856407,0.977305
5600,1.24276,0.855533,0.982295,0.00033601,36,,,,,
5600,,,,,,1.24409,1.18344,0.0606487,0.856631,0.981607
5700,1.22811,0.856101,0.988821,0.000312339,37,,,,,
5700,,,,,,1.24116,1.18248,0.0586796,0.856426,0.981481
5800,1.22813,0.85597,0.987925,0.000289312,37,,,,,
5800,,,,,,1.22754,1.18202,0.045522,0.856992,0.987018
5900,1.22603,0.856638,0.988174,0.000266998,38,,,,,
5900,,,,,,1.22918,1.18059,0.0485925,0.857342,0.985136
6000,1.21928,0.856623,0.990222,0.000245464,38,,,,,
6000,,,,,,1.21777,1.18152,0.0362498,0.856971,0.990326
6100,1.21852,0.856403,0.990408,0.000224775,39,,,,,
6100,,,,,,1.21536,1.18096,0.0344078,0.857406,0.990566
6200,1.21383,0.857802,0.99166,0.000204995,40,,,,,
6200,,,,,,1.2132,1.17927,0.0339325,0.857786,0.990905
6300,1.21149,0.856833,0.992005,0.000186182,40,,,,,
6300,,,,,,1.20905,1.18009,0.0289588,0.857835,0.992573
6400,1.21088,0.857088,0.99221,0.000168393,41,,,,,
6400,,,,,,1.2089,1.1792,0.0296952,0.8578,0.992106
6500,1.20491,0.859139,0.993792,0.000151684,42,,,,,
6500,,,,,,1.21037,1.17842,0.0319518,0.858192,0.990749
6600,1.20601,0.857699,0.993351,0.000136103,42,,,,,
6600,,,,,,1.20356,1.17827,0.0252832,0.858372,0.993688
6700,1.20479,0.857227,0.993674,0.000121698,43,,,,,
6700,,,,,,1.20306,1.17778,0.0252843,0.858516,0.99355
6800,1.20312,0.856423,0.995426,0.000108513,44,,,,,
6800,,,,,,1.201,1.17758,0.0234142,0.858739,0.994146
6900,1.20226,0.857544,0.994351,9.65874e-05,44,,,,,
6900,,,,,,1.1998,1.17722,0.0225776,0.858906,0.9947
7000,1.20147,0.858965,0.99464,8.59575e-05,45,,,,,
7000,,,,,,1.19788,1.17655,0.0213268,0.858947,0.994823
7100,1.19804,0.858268,0.995269,7.66554e-05,45,,,,,
7100,,,,,,1.19748,1.17701,0.0204633,0.859027,0.995083
7200,1.19825,0.858352,0.995109,6.87092e-05,46,,,,,
7200,,,,,,1.19665,1.17641,0.0202347,0.859076,0.995248
7300,1.19463,0.859442,0.996512,6.21429e-05,47,,,,,
7300,,,,,,1.19713,1.17613,0.0209991,0.859241,0.994784
7400,1.19583,0.858236,0.995919,5.69764e-05,47,,,,,
7400,,,,,,1.19477,1.17614,0.0186288,0.859377,0.995757
7500,1.19561,0.858391,0.995641,5.32253e-05,48,,,,,
7500,,,,,,1.19408,1.17584,0.0182442,0.859312,0.995861
7600,1.19229,0.860039,0.99696,5.09009e-05,49,,,,,
7600,,,,,,1.19373,1.17573,0.0179952,0.859489,0.995777
7700,1.19425,0.858542,0.99627,5.00103e-05,49,,,,,
7700,,,,,,1.19385,1.17561,0.0182364,0.85958,0.995878
7800,1.1941,0.85816,0.996287,5.05562e-05,50,,,,,
7800,,,,,,1.19277,1.17528,0.0174857,0.859647,0.996113
7900,1.19242,0.858941,0.99648,5.2537e-05,50,,,,,
7900,,,,,,1.19198,1.17535,0.0166319,0.859689,0.996471
